FirstKO	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P04693_4	0.095	subpool_P04693	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P06988_4	0.095	subpool_P06988	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P0A825_4	0.095	subpool_P0A825	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P0A858_4	0.095	subpool_P0A858	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P16701_4	0.095	subpool_P16701	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P21151_4	0.095	subpool_P21151	0.886660612161259
usage_prot_P00562_4	0.095	subpool_P00562	0.886660612161259	0.933326960169746	usage_prot_P23908_4	0.095	subpool_P23908	0.886660612161259
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P00562_4	0.095	subpool_P00562	0.00731207487848772
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P06988_4	0.095	subpool_P06988	0.00731207487848751
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P0A825_4	0.095	subpool_P0A825	0.00731207487848772
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P0A858_4	0.095	subpool_P0A858	0.00731207670619112
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.00731207487848757
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.0073120748784881
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P16701_4	0.095	subpool_P16701	0.00731207487848772
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P21151_4	0.095	subpool_P21151	0.0073120750924288
usage_prot_P04693_4	0.095	subpool_P04693	0.00731207487848815	0.00763948006157847	usage_prot_P23908_4	0.095	subpool_P23908	0.00731207487848817
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P00562_4	0.095	subpool_P00562	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P04693_4	0.095	subpool_P04693	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P0A825_4	0.095	subpool_P0A825	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P0A858_4	0.095	subpool_P0A858	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P16701_4	0.095	subpool_P16701	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P21151_4	0.095	subpool_P21151	0.0067877029598
usage_prot_P06988_4	0.095	subpool_P06988	0.0067877029598	0.007144950484	usage_prot_P23908_4	0.095	subpool_P23908	0.0067877029598
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P00562_4	0.095	subpool_P00562	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P04693_4	0.095	subpool_P04693	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P06988_4	0.095	subpool_P06988	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P0A858_4	0.095	subpool_P0A858	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P16701_4	0.095	subpool_P16701	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P21151_4	0.095	subpool_P21151	0.145781518006
usage_prot_P0A825_4	0.095	subpool_P0A825	0.145781518006	0.15345422948	usage_prot_P23908_4	0.095	subpool_P23908	0.145781518006
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P00562_4	0.095	subpool_P00562	0.202561932505024
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P04693_4	0.095	subpool_P04693	0.202561935839414
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P06988_4	0.095	subpool_P06988	0.202561348199394
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P0A825_4	0.095	subpool_P0A825	0.202561932505027
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.202561348199399
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.202561932505018
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P16701_4	0.095	subpool_P16701	0.202561932505028
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P21151_4	0.095	subpool_P21151	0.202561348199388
usage_prot_P0A858_4	0.095	subpool_P0A858	0.202561932505028	0.213222471788834	usage_prot_P23908_4	0.095	subpool_P23908	0.202561932505028
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P00562_4	0.095	subpool_P00562	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P04693_4	0.095	subpool_P04693	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P06988_4	0.095	subpool_P06988	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P0A825_4	0.095	subpool_P0A825	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P0A858_4	0.095	subpool_P0A858	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.000726527386380425
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P16701_4	0.095	subpool_P16701	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P21151_4	0.095	subpool_P21151	0.000726527386380412
usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.000726527386380412	0.000764765669874118	usage_prot_P23908_4	0.095	subpool_P23908	0.000726527386380412
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P00562_4	0.095	subpool_P00562	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P04693_4	0.095	subpool_P04693	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P06988_4	0.095	subpool_P06988	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P0A825_4	0.095	subpool_P0A825	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P0A858_4	0.095	subpool_P0A858	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P16701_4	0.095	subpool_P16701	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P21151_4	0.095	subpool_P21151	1.64552602624
usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	1.64552602624	1.7321326592	usage_prot_P23908_4	0.095	subpool_P23908	1.64552602624
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P00562_4	0.095	subpool_P00562	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P04693_4	0.095	subpool_P04693	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P06988_4	0.095	subpool_P06988	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P0A825_4	0.095	subpool_P0A825	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P0A858_4	0.095	subpool_P0A858	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P21151_4	0.095	subpool_P21151	2.1738185e-06
usage_prot_P16701_4	0.095	subpool_P16701	2.1738185e-06	2.28823e-06	usage_prot_P23908_4	0.095	subpool_P23908	2.1738185e-06
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P00562_4	0.095	subpool_P00562	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P04693_4	0.095	subpool_P04693	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P06988_4	0.095	subpool_P06988	0.284805691558805
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P0A825_4	0.095	subpool_P0A825	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P0A858_4	0.095	subpool_P0A858	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P16701_4	0.095	subpool_P16701	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576
usage_prot_P21151_4	0.095	subpool_P21151	0.284805696576	0.29979547008	usage_prot_P23908_4	0.095	subpool_P23908	0.284805696576
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P00562_4	0.095	subpool_P00562	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P04693_4	0.095	subpool_P04693	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P06988_4	0.095	subpool_P06988	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P0A825_4	0.095	subpool_P0A825	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P0A858_4	0.095	subpool_P0A858	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P0ABP8_4	0.095	subpool_P0ABP8	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P0AEK2_4	0.095	subpool_P0AEK2	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P16701_4	0.095	subpool_P16701	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P21151_4	0.095	subpool_P21151	0.103439793464
usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464	0.10888399312	usage_prot_P23908_4	0.095	subpool_P23908	0.103439793464
