enzymes	ranges	minUsage	maxUsage
2AGPA141tipp	0.0191757214518178	0	0.0191757214518178
2AGPA160tipp	0.0440341256608243	0	0.0440341256608243
2AGPA161tipp	0.0437852893222806	0	0.0437852893222806
2AGPA180tipp	0.0276483101078772	0	0.0276483101078772
2AGPA181tipp	0.0201692676532159	0	0.0201692676532159
2AGPE120tipp	0.0287494929840492	0	0.0287494929840492
2AGPE140tipp	0.0284072320519205	0	0.0284072320519205
2AGPE141tipp	0.0289476190187608	0	0.0289476190187608
2AGPE160tipp	0.028513353120063	0	0.028513353120063
2AGPE161tipp	0.0284145532778193	0	0.0284145532778193
2AGPE180tipp	0.0282442850638688	0	0.0282442850638688
2AGPE181tipp	0.02745924166558	0	0.02745924166558
2AGPEAT120	0.0286716393086735	0	0.0286716393086735
2AGPEAT140	0.0284072320519097	0	0.0284072320519097
2AGPEAT141	0.0289476313844514	0	0.0289476313844514
2AGPEAT160	0.0286299482775224	0	0.0286299482775224
2AGPEAT161	0.0283996893304214	0	0.0283996893304214
2AGPEAT180	0.028244283455141	0	0.028244283455141
2AGPEAT181	0.0274592294959596	0	0.0274592294959596
2AGPG120tipp	0.0445968862728726	0	0.0445968862728726
2AGPG140tipp	0.0441056134223262	0	0.0441056134223262
2AGPG141tipp	0.0281834712741367	0	0.0281834712741367
2AGPG160tipp	0.0459461975582471	0	0.0459461975582471
2AGPG161tipp	0.0457248032543864	0	0.0457248032543864
2AGPG180tipp	0.044179228087966	0	0.044179228087966
2AGPG181tipp	0.0282306024513056	0	0.0282306024513056
2AGPGAT120	0.0744168089483883	0	0.0744168089483883
2AGPGAT140	0.0687520614678763	0	0.0687520614678763
2AGPGAT141	0.028183471274125	0	0.028183471274125
2AGPGAT160	0.0716824439978297	0	0.0716824439978297
2AGPGAT161	0.0751457791941247	0	0.0751457791941247
2AGPGAT180	0.070175709795521	0	0.070175709795521
2AGPGAT181	0.0706442261177456	0	0.0706442261177456
2DDARAA_EXP_1	1.02739210881858	0	1.02739210881858
2DDARAA_EXP_2	0.483391011947726	0	0.483391011947726
2DDARAA_REV_EXP_1	1.02739256684421	0	1.02739256684421
2DDARAA_REV_EXP_2	0.702296255634302	0	0.702296255634302
2DGLCptspp_Partial_1	0	0	0
2DGLCptspp_Partial_2	0	0	0
2DGLCptspp_Partial_3	0	0	0
2DGLCptspp_Partial_4	0	0	0
2DGLCptspp_Partial_5	0	0	0
2DGLCtex_EXP_1	8.86619241318851	0	8.86619241318851
2DGLCtex_EXP_2	10.9813485894594	0	10.9813485894594
2DGLCtex_EXP_3	2.60166364763086	0	2.60166364763086
2DGLCtex_EXP_4	2.77919137721419	0	2.77919137721419
2DGLCtex_REV_EXP_1	8.86627196241671	0	8.86627196241671
2DGLCtex_REV_EXP_2	10.9813485894561	0	10.9813485894561
2DGLCtex_REV_EXP_3	7.58710197562058	0	7.58710197562058
2DGLCtex_REV_EXP_4	2.77919117451071	0	2.77919117451071
2DGULRGx	3.58040243820268	0	3.58040243820268
2DGULRGy	3.58043439679748	0	3.58043439679748
2DGULRx	0.819540599206534	0	0.819540599206534
2DGULRy	0.815178159446101	0	0.815178159446101
2DOXG6PP_EXP_1	0	0	0
2DOXG6PP_EXP_2	0	0	0
2DOXG6PP_EXP_3	0	0	0
2DOXG6PP_EXP_4	0	0	0
2HESR_EXP_1	0	0	0
2HESR_EXP_2	0	0	0
2HPTCOAT	0	0	0
2MAHMP_EXP_1	0.0245275632124603	0	0.0245275632124603
2MAHMP_EXP_2	0.0201017247033516	0	0.0201017247033516
34dhpactex_EXP_1	9.52563430450011	0	9.52563430450011
34dhpactex_EXP_2	1.35214521402736	0	1.35214521402736
34dhpactex_EXP_3	2.65207879239115	0	2.65207879239115
34dhpactex_EXP_4	7.95444951549376	0	7.95444951549376
34dhpactex_REV_EXP_1	6.24559597677516	0	6.24559597677516
34dhpactex_REV_EXP_2	0.761559741816782	0	0.761559741816782
34dhpactex_REV_EXP_3	1.37528845499152	0	1.37528845499152
34dhpactex_REV_EXP_4	9.52559937470502	0	9.52559937470502
3AMACHYD	0.015747249068248	0	0.015747249068248
3AMPtex_EXP_1	10.9813486969727	0	10.9813486969727
3AMPtex_EXP_2	1.33199894759845	0	1.33199894759845
3AMPtex_EXP_3	2.77916742646404	0	2.77916742646404
3AMPtex_EXP_4	8.86627315737332	0	8.86627315737332
3AMPtex_REV_EXP_1	10.981348589474	0	10.981348589474
3AMPtex_REV_EXP_2	2.7559159907482	0	2.7559159907482
3AMPtex_REV_EXP_3	1.31895083791175	0	1.31895083791175
3AMPtex_REV_EXP_4	8.86627260909288	0	8.86627260909288
3CMPtex_EXP_1	1.26206168001047	0	1.26206168001047
3CMPtex_EXP_2	2.88273159396194	0	2.88273159396194
3CMPtex_EXP_3	2.7791662392833	0	2.7791662392833
3CMPtex_EXP_4	8.86627295077565	0	8.86627295077565
3CMPtex_REV_EXP_1	8.86627295097244	0	8.86627295097244
3CMPtex_REV_EXP_2	2.76171879253034	0	2.76171879253034
3CMPtex_REV_EXP_3	2.53645554362062	0	2.53645554362062
3CMPtex_REV_EXP_4	7.43436646351915	0	7.43436646351915
3GMPtex_EXP_1	10.6780347604042	0	10.6780347604042
3GMPtex_EXP_2	3.01298837225191	0	3.01298837225191
3GMPtex_EXP_3	2.67510251213307	0	2.67510251213307
3GMPtex_EXP_4	8.76567492737126	0	8.76567492737126
3GMPtex_REV_EXP_1	10.6780347603921	0	10.6780347603921
3GMPtex_REV_EXP_2	3.14602961612296	0	3.14602961612296
3GMPtex_REV_EXP_3	2.67510251212799	0	2.67510251212799
3GMPtex_REV_EXP_4	1.2849946267926	0	1.2849946267926
3HAD100_EXP_1	0.0037500076690698	0	0.0037500076690698
3HAD100_EXP_2	0.00375050135012733	0	0.00375050135012733
3HAD120_EXP_1	0.00759884592360229	0	0.00759884592360229
3HAD120_EXP_2	0.00759675324173504	0	0.00759675324173504
3HAD121_EXP_1	0.00295821777211114	0	0.00295821777211114
3HAD121_EXP_2	0.00295852474978563	0	0.00295852474978563
3HAD140_EXP_1	0.00857087914451715	0	0.00857087914451715
3HAD140_EXP_2	0.00857521736526888	0	0.00857521736526888
3HAD141_EXP_1	0.00295819252579928	0	0.00295819252579928
3HAD141_EXP_2	0.00295849944037997	0	0.00295849944037997
3HAD160_EXP_1	0.0103000586084886	0	0.0103000586084886
3HAD160_EXP_2	0.0103037739774783	0	0.0103037739774783
3HAD161_EXP_1	0.0103103747382903	0	0.0103103747382903
3HAD161_EXP_2	0.0103141016216491	0	0.0103141016216491
3HAD180_EXP_1	0.0080802645080285	0	0.0080802645080285
3HAD180_EXP_2	0.00808255524752535	0	0.00808255524752535
3HAD181_EXP_1	0.0080756297375868	0	0.0080756297375868
3HAD181_EXP_2	0.00807791784982271	0	0.00807791784982271
3HAD40_EXP_1	0.00183511706082389	0	0.00183511706082389
3HAD40_EXP_2	0.00183523518993339	0	0.00183523518993339
3HAD60_EXP_1	0.00214474679161545	0	0.00214474679161545
3HAD60_EXP_2	0.00214490814809269	0	0.00214490814809269
3HAD80_EXP_1	0.00214472752775839	0	0.00214472752775839
3HAD80_EXP_2	0.00214490812707032	0	0.00214490812707032
3HBZCT	0	0	0
3HCINNMH	0	0	0
3HPADHi	0	0	0
3HPPPNH	0	0	0
3HPPtex_EXP_1	13.5651100021871	0	13.5651100021871
3HPPtex_EXP_2	18.8039218282271	0	18.8039218282271
3HPPtex_EXP_3	1.76298231268494	0	1.76298231268494
3HPPtex_EXP_4	2.24164818083255	0	2.24164818083255
3HPPtex_REV_EXP_1	9.27397707278621	0	9.27397707278621
3HPPtex_REV_EXP_2	18.803921828242	0	18.803921828242
3HPPtex_REV_EXP_3	1.67604185900499	0	1.67604185900499
3HPPtex_REV_EXP_4	2.08520789678722	0	2.08520789678722
3HPPtpp	0.0157405531410029	0	0.0157405531410029
3KGK	0	0	0
3NTD2pp_EXP_1	0	0	0
3NTD2pp_EXP_2	0	0	0
3NTD4pp_EXP_1	0	0	0
3NTD4pp_EXP_2	0	0	0
3NTD4pp_EXP_3	0	0	0
3NTD7pp_EXP_1	0	0	0
3NTD7pp_EXP_2	0	0	0
3NTD9pp_EXP_1	0	0	0
3NTD9pp_EXP_2	0	0	0
3OAR100	0.00480270286361837	0	0.00480270286361837
3OAR100_REV	0.00480270277514388	0	0.00480270277514388
3OAR120	0.00759884680908482	0	0.00759884680908482
3OAR120_REV	0.00563194868878415	0	0.00563194868878415
3OAR121	0.00295852503984676	0	0.00295852503984676
3OAR140	0.00857521771540346	0.00865316339712	0.0172283811125235
3OAR140_REV	0.00632330620096163	0	0.00632330620096163
3OAR141	0.00295852503984676	0	0.00295852503984676
3OAR160	0.0103038664989809	0	0.0103038664989809
3OAR160_REV	0.00632330626335971	0	0.00632330626335971
3OAR161	0.0103141027376735	0	0.0103141027376735
3OAR180	0.00808255532646406	0	0.00808255532646406
3OAR180_REV	0.00632330626268006	0	0.00632330626268006
3OAR181	0.00807791881994177	0	0.00807791881994177
3OAR40	0.00632330626356197	0	0.00632330626356197
3OAR40_REV	0.00632330813331406	0	0.00632330813331406
3OAR60	0.00480270286384858	0	0.00480270286384858
3OAR60_REV	0.00480270228661865	0	0.00480270228661865
3OAR80	0.00784391255928568	0	0.00784391255928568
3OAR80_REV	0.00784391016223985	0	0.00784391016223985
3OAS100_EXP_1	0.00375050093202342	0	0.00375050093202342
3OAS100_EXP_2	0.0037503571025792	0	0.0037503571025792
3OAS120_EXP_1	0.00759839593149021	0	0.00759839593149021
3OAS120_EXP_2	0.00759884582197137	0	0.00759884582197137
3OAS121	0.00295852503984676	0	0.00295852503984676
3OAS140_EXP_1	0.017228384425493	0	0.017228384425493
3OAS140_EXP_2	0.0172272272390863	0	0.0172272272390863
3OAS141	0.00295852503984676	0	0.00295852503984676
3OAS160_EXP_1	0.0103038663609297	0	0.0103038663609297
3OAS160_EXP_2	0.0103029429805275	0	0.0103029429805275
3OAS161	0.0103141027376735	0	0.0103141027376735
3OAS180_EXP_1	0.00808197465989861	0	0.00808197465989861
3OAS180_EXP_2	0.00808082361294708	0	0.00808082361294708
3OAS181	0.00807791881994177	0	0.00807791881994177
3OAS60_EXP_1	0.00183520936825221	0	0.00183520936825221
3OAS60_EXP_2	0.00183521872398934	0	0.00183521872398934
3OAS80_EXP_1	0.00214488995537929	0	0.00214488995537929
3OAS80_EXP_2	0.00214487209003757	0	0.00214487209003757
3OXCOAT	0	0	0
3PEPTabcpp_EXP_1_Partial_1	0.00917107404944887	0	0.00917107404944887
3PEPTabcpp_EXP_1_Partial_2	0.00917107404944887	0	0.00917107404944887
3PEPTabcpp_EXP_1_Partial_3	0.00917107404944887	0	0.00917107404944887
3PEPTabcpp_EXP_1_Partial_4	0.00917107404944887	0	0.00917107404944887
3PEPTabcpp_EXP_2_Partial_1	0.00918029705898048	0	0.00918029705898048
3PEPTabcpp_EXP_2_Partial_2	0.00918029705898048	0	0.00918029705898048
3PEPTabcpp_EXP_2_Partial_3	0.00918029705898048	0	0.00918029705898048
3PEPTabcpp_EXP_2_Partial_4	0.00918029705898048	0	0.00918029705898048
3PEPTabcpp_EXP_2_Partial_5	0.00918029705898048	0	0.00918029705898048
3PEPTabcpp_EXP_3_Partial_1	0.00917877157962274	0	0.00917877157962274
3PEPTabcpp_EXP_3_Partial_2	0.00917877157962274	0	0.00917877157962274
3PEPTabcpp_EXP_3_Partial_3	0.00917877157962274	0	0.00917877157962274
3PEPTabcpp_EXP_3_Partial_4	0.00917877157962274	0	0.00917877157962274
3PEPTabcpp_EXP_3_Partial_5	0.00917877157962274	0	0.00917877157962274
3PEPTtex_EXP_1	10.6780347603969	0	10.6780347603969
3PEPTtex_EXP_2	3.17615076209135	0	3.17615076209135
3PEPTtex_EXP_3	2.67510253834214	0	2.67510253834214
3PEPTtex_EXP_4	8.76575357473597	0	8.76575357473597
3PEPTtex_REV_EXP_1	10.6780348658374	0	10.6780348658374
3PEPTtex_REV_EXP_2	3.21119740334393	0	3.21119740334393
3PEPTtex_REV_EXP_3	2.67510253833937	0	2.67510253833937
3PEPTtex_REV_EXP_4	8.67879357083677	0	8.67879357083677
3SLAR	0	0	0
3UMPtex_EXP_1	10.67793895582	0	10.67793895582
3UMPtex_EXP_2	3.29519617200861	0	3.29519617200861
3UMPtex_EXP_3	2.67510251223532	0	2.67510251223532
3UMPtex_EXP_4	8.67879340066415	0	8.67879340066415
3UMPtex_REV_EXP_1	10.6780358981753	0	10.6780358981753
3UMPtex_REV_EXP_2	8.9381208030767	0	8.9381208030767
3UMPtex_REV_EXP_3	2.67510283653694	0	2.67510283653694
3UMPtex_REV_EXP_4	8.67879348538191	0	8.67879348538191
42A12BOOXpp	0	0	0
4ABZGLUH_Partial_1	0.598940062787026	0	0.598940062787026
4ABZGLUH_Partial_2	0.598940062787026	0	0.598940062787026
4ABZGLUH_REV_Partial_1	0.598939895130341	0	0.598939895130341
4ABZGLUH_REV_Partial_2	0.598939895130341	0	0.598939895130341
4ABZGLUtex_EXP_1	13.8916815932319	0	13.8916815932319
4ABZGLUtex_EXP_2	1.40172165501962	0	1.40172165501962
4ABZGLUtex_EXP_3	19.5035127508442	0	19.5035127508442
4ABZGLUtex_EXP_4	1.95321071347701	0	1.95321071347701
4ABZGLUtex_REV_EXP_1	18.4385369321779	0	18.4385369321779
4ABZGLUtex_REV_EXP_2	1.34088734271271	0	1.34088734271271
4ABZGLUtex_REV_EXP_3	19.503511328357	0	19.503511328357
4ABZGLUtex_REV_EXP_4	1.83374633103428	0	1.83374633103428
4ABZGLUtr	0.0322732181419304	0	0.0322732181419304
4ABZGLUtr_REV	0.0322729271767467	0	0.0322729271767467
4HBZt3pp_Partial_1	0	0	0
4HBZt3pp_Partial_2	0	0	0
4HOXPACDtex_EXP_1	170.306053780665	0	170.306053780665
4HOXPACDtex_EXP_2	1.47118559752942	0	1.47118559752942
4HOXPACDtex_EXP_3	4.30457926634231	0	4.30457926634231
4HOXPACDtex_EXP_4	104.952401210104	0	104.952401210104
4HOXPACDtex_REV_EXP_1	170.306053780937	0	170.306053780937
4HOXPACDtex_REV_EXP_2	1.47876751017558	0	1.47876751017558
4HOXPACDtex_REV_EXP_3	17.9685499840659	0	17.9685499840659
4HOXPACDtex_REV_EXP_4	104.952016357483	0	104.952016357483
4HTHRA	0.180628181912871	0	0.180628181912871
4HTHRA_REV	0.180644652985718	0	0.180644652985718
4HTHRK	7.51364563523748e-05	0	7.51364563523748e-05
4PCP	0.00941837136708461	0	0.00941837136708461
4PCPpp	0.00823326517714531	0	0.00823326517714531
4PEPTabcpp_EXP_1_Partial_1	0.00866945223788657	0	0.00866945223788657
4PEPTabcpp_EXP_1_Partial_2	0.00866945223788657	0	0.00866945223788657
4PEPTabcpp_EXP_1_Partial_3	0.00866945223788657	0	0.00866945223788657
4PEPTabcpp_EXP_1_Partial_4	0.00866945223788657	0	0.00866945223788657
4PEPTabcpp_EXP_1_Partial_5	0.00866945223788657	0	0.00866945223788657
4PEPTabcpp_EXP_2_Partial_1	0.00866244537679462	0	0.00866244537679462
4PEPTabcpp_EXP_2_Partial_2	0.00866244537679462	0	0.00866244537679462
4PEPTabcpp_EXP_2_Partial_3	0.00866244537679462	0	0.00866244537679462
4PEPTabcpp_EXP_2_Partial_4	0.00866244537679462	0	0.00866244537679462
4PEPTtex_EXP_1	10.6780347603922	0	10.6780347603922
4PEPTtex_EXP_2	1.32969627919607	0	1.32969627919607
4PEPTtex_EXP_3	2.67510273345194	0	2.67510273345194
4PEPTtex_EXP_4	8.67879348539379	0	8.67879348539379
4PEPTtex_REV_EXP_1	10.6780380235266	0	10.6780380235266
4PEPTtex_REV_EXP_2	3.74585704577394	0	3.74585704577394
4PEPTtex_REV_EXP_3	1.31670472177196	0	1.31670472177196
4PEPTtex_REV_EXP_4	8.67879348537716	0	8.67879348537716
5DGLCNR	1.54376811845699	0	1.54376811845699
5DGLCNt2rpp	0.337140380566119	0	0.337140380566119
5DGLCNt2rpp_REV	0.337143387285926	0	0.337143387285926
5DGLCNtex_EXP_1	1.35193717722648	0	1.35193717722648
5DGLCNtex_EXP_2	24.9297378269818	0	24.9297378269818
5DGLCNtex_EXP_3	1.43383262950508	0	1.43383262950508
5DGLCNtex_EXP_4	19.024414886696	0	19.024414886696
5DGLCNtex_REV_EXP_1	2.46770372608617	0	2.46770372608617
5DGLCNtex_REV_EXP_2	24.9297375833965	0	24.9297375833965
5DGLCNtex_REV_EXP_3	1.44130636879277	0	1.44130636879277
5DGLCNtex_REV_EXP_4	19.0953079411252	0	19.0953079411252
5DKGR_EXP_1	0.519855403341125	0	0.519855403341125
5DKGR_EXP_2	1.24370046607153	0	1.24370046607153
5DKGR_REV_EXP_1	0.413449223874757	0	0.413449223874757
5DKGR_REV_EXP_2	1.89899400847858	0	1.89899400847858
5DOAN	0.00751079773658042	2.479512024e-05	0.00753559285682042
5MTRtex_EXP_1	9.5378716372362	0	9.5378716372362
5MTRtex_EXP_2	11.8729144172046	0	11.8729144172046
5MTRtex_EXP_3	1.77149153182803	0	1.77149153182803
5MTRtex_EXP_4	1.33824151383444	0	1.33824151383444
5MTRtex_REV_EXP_1	9.53159107960749	0	9.53159107960749
5MTRtex_REV_EXP_2	11.8729135512404	0	11.8729135512404
5MTRtex_REV_EXP_3	1.77617718932257	0	1.77617718932257
5MTRtex_REV_EXP_4	1.33893036829326	0	1.33893036829326
5MTRtpp	0.00438306338806242	0	0.00438306338806242
6D6SFK	0	0	0
6D6SPA	0	0	0
A5PISO_EXP_1	6.15872000918325	0	6.15872000918325
A5PISO_EXP_2	2.29394176633484	0	2.29394176633484
A5PISO_REV_EXP_1	8.37876939618295	0	8.37876939618295
A5PISO_REV_EXP_2	1.83862720632498	0	1.83862720632498
AACPS1_Partial_1	0.071017027251962	0	0.071017027251962
AACPS1_Partial_2	0.071017027251962	0	0.071017027251962
AACPS2_Partial_1	0.0710164204149692	0	0.0710164204149692
AACPS2_Partial_2	0.0710164204149692	0	0.0710164204149692
AACPS3_Partial_1	0.072091094380523	0	0.072091094380523
AACPS3_Partial_2	0.072091094380523	0	0.072091094380523
AACPS4_Partial_1	0.0644992137352114	0	0.0644992137352114
AACPS4_Partial_2	0.0644992137352114	0	0.0644992137352114
AACPS5_Partial_1	0.0687470226093418	0	0.0687470226093418
AACPS5_Partial_2	0.0687470226093418	0	0.0687470226093418
AACPS6_Partial_1	0.067954514132685	0	0.067954514132685
AACPS6_Partial_2	0.067954514132685	0	0.067954514132685
AACPS7_Partial_1	0.0786158129731139	0.00105437847632854	0.0796701914494424
AACPS7_Partial_2	0.0786158129731139	0.00105437847632854	0.0796701914494424
AACPS8_Partial_1	0.0729044211186666	0	0.0729044211186666
AACPS8_Partial_2	0.0729044211186666	0	0.0729044211186666
AACPS9_Partial_1	0.0640773311075896	0	0.0640773311075896
AACPS9_Partial_2	0.0640773311075896	0	0.0640773311075896
AACTOOR	0.0432443261677443	0	0.0432443261677443
AADDGT	0.000448890577146317	0	0.000448890577146317
AAMYL	0	0	0
AAMYLpp	0	0	0
AB6PGH_EXP_1	0	0	0
AB6PGH_EXP_2	0	0	0
AB6PGH_EXP_3	0	0	0
ABTA_EXP_1	0.0777479920059548	0	0.0777479920059548
ABTA_EXP_2	0.0830853085374447	0	0.0830853085374447
ABUTD	0.0299314075507406	0	0.0299314075507406
ABUTt2pp	0.130371044168316	0	0.130371044168316
ABUTtex_EXP_1	11.4777266341478	0	11.4777266341478
ABUTtex_EXP_2	1.33565559794163	0	1.33565559794163
ABUTtex_EXP_3	0.803085079666317	0	0.803085079666317
ABUTtex_EXP_4	9.31396487955465	0	9.31396487955465
ABUTtex_REV_EXP_1	11.4776845461918	0	11.4776845461918
ABUTtex_REV_EXP_2	1.34676351064446	0	1.34676351064446
ABUTtex_REV_EXP_3	1.77352277225278	0	1.77352277225278
ABUTtex_REV_EXP_4	3.9392165390023	0	3.9392165390023
ACACCT_EXP_1_Partial_1	1.46604184709001	0	1.46604184709001
ACACCT_EXP_1_Partial_2	1.46604184709001	0	1.46604184709001
ACACCT_EXP_2	0.759633991250168	0	0.759633991250168
ACACT1r_EXP_1	0.266502783460076	0	0.266502783460076
ACACT1r_EXP_2	1.07433649563116	0	1.07433649563116
ACACT1r_EXP_3	0.801621604089683	0	0.801621604089683
ACACT1r_REV_EXP_1	0.252948273375579	0	0.252948273375579
ACACT1r_REV_EXP_2	1.03475731296762	0	1.03475731296762
ACACT1r_REV_EXP_3	0.98825634436815	0	0.98825634436815
ACACT2r_EXP_1	0.268100368492034	0	0.268100368492034
ACACT2r_EXP_2	0.794383437449211	0	0.794383437449211
ACACT2r_REV_EXP_1	0.23106371566483	0	0.23106371566483
ACACT2r_REV_EXP_2	0.75481353883528	0	0.75481353883528
ACACT3r_EXP_1	0.263351405476937	0	0.263351405476937
ACACT3r_EXP_2	1.10761020234007	0	1.10761020234007
ACACT3r_REV_EXP_1	0.258130259119162	0	0.258130259119162
ACACT3r_REV_EXP_2	1.06804030372577	0	1.06804030372577
ACACT4r_EXP_1	0.262263379088109	0	0.262263379088109
ACACT4r_EXP_2	1.08610549932577	0	1.08610549932577
ACACT4r_REV_EXP_1	0.252956120272464	0	0.252956120272464
ACACT4r_REV_EXP_2	1.0465266478443	0	1.0465266478443
ACACT5r_EXP_1	1.08610556537855	0	1.08610556537855
ACACT5r_EXP_2	0.26226553848587	0	0.26226553848587
ACACT5r_REV_EXP_1	1.04653559043365	0	1.04653559043365
ACACT5r_REV_EXP_2	0.257623395317271	0	0.257623395317271
ACACT6r_EXP_1	0.260176030071857	0	0.260176030071857
ACACT6r_EXP_2	1.07745232565298	0	1.07745232565298
ACACT6r_REV_EXP_1	0.266388199713897	0	0.266388199713897
ACACT6r_REV_EXP_2	1.04653559043569	0	1.04653559043569
ACACT7r_EXP_1	0.260176030071725	0	0.260176030071725
ACACT7r_EXP_2	1.07745232565075	0	1.07745232565075
ACACT7r_REV_EXP_1	0.170767531724334	0	0.170767531724334
ACACT7r_REV_EXP_2	1.04653559043403	0	1.04653559043403
ACACT8r_EXP_1	0.323199999295266	0	0.323199999295266
ACACT8r_EXP_2	1.30270177925655	0	1.30270177925655
