FirstKO	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P00904_4	0.1	subpool_P00904	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P06999_4	0.1	subpool_P06999	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P09373_4	0.1	subpool_P09373	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P24186_4	0.1	subpool_P24186	0.84037948389971
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P28903_4	0.1	subpool_P28903	0.453521337520897
usage_prot_P00562_4	0.1	subpool_P00562	0.453521337520897	0.453521337520941	usage_prot_P68699_4	0.1	subpool_P68699	0.453521337520897
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P00562_4	0.1	subpool_P00562	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P06999_4	0.1	subpool_P06999	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P09373_4	0.1	subpool_P09373	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P24186_4	0.1	subpool_P24186	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P28903_4	0.1	subpool_P28903	0.0362810114036165
usage_prot_P00904_4	0.1	subpool_P00904	0.0362810114036165	0.014041187653666	usage_prot_P68699_4	0.1	subpool_P68699	0.0362810114036165
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P00562_4	0.1	subpool_P00562	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P00904_4	0.1	subpool_P00904	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P09373_4	0.1	subpool_P09373	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0991433799241577
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P24186_4	0.1	subpool_P24186	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P28903_4	0.1	subpool_P28903	0.0991428186406438
usage_prot_P06999_4	0.1	subpool_P06999	0.0991428186406438	0.0991428186406049	usage_prot_P68699_4	0.1	subpool_P68699	0.0991428186406438
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P00562_4	0.1	subpool_P00562	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P00904_4	0.1	subpool_P00904	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P06999_4	0.1	subpool_P06999	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P09373_4	0.1	subpool_P09373	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P24186_4	0.1	subpool_P24186	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P28903_4	0.1	subpool_P28903	0
usage_prot_P09373_4	0.1	subpool_P09373	0	0.00338442515998432	usage_prot_P68699_4	0.1	subpool_P68699	0
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P00562_4	0.1	subpool_P00562	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P00904_4	0.1	subpool_P00904	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P06999_4	0.1	subpool_P06999	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P09373_4	0.1	subpool_P09373	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P24186_4	0.1	subpool_P24186	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P28903_4	0.1	subpool_P28903	0.0139688706000243
usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0139688706000243	0.01393402183	usage_prot_P68699_4	0.1	subpool_P68699	0.0139688706000243
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P00562_4	0.1	subpool_P00562	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P00904_4	0.1	subpool_P00904	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P06999_4	0.1	subpool_P06999	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P09373_4	0.1	subpool_P09373	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P0A6I0_4	0.1	subpool_P0A6I0	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P24186_4	0.1	subpool_P24186	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P28903_4	0.1	subpool_P28903	0.0155622844267782
usage_prot_P0A8K1_4	0.1	subpool_P0A8K1	0.0155622844267782	0.0155622844267516	usage_prot_P68699_4	0.1	subpool_P68699	0.0155622844267782
usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.00501285961195208	0.00501285961190502	usage_prot_P00562_4	0.1	subpool_P00562	0.00501285961195208
usage_prot_P0ABY4_4	0.1	subpool_P0ABY4	0.00501285961195208	0.00501285961190502	usage_prot_P00904_4	0.1	subpool_P00904	0.00501285961195208
