FirstKO	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P02918_3	0.08	subpool_P02918	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P04036_3	0.08	subpool_P04036	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P04079_3	0.08	subpool_P04079	0.025070394725617
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P06959_3	0.08	subpool_P06959	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P08179_3	0.08	subpool_P08179	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P09832_3	0.08	subpool_P09832	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0A7I7_3	0.08	subpool_P0A7I7	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0A825_3	0.08	subpool_P0A825	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0AB98_3	0.08	subpool_P0AB98	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0ABA0_3	0.08	subpool_P0ABA0	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0ABA4_3	0.08	subpool_P0ABA4	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0ABB0_3	0.08	subpool_P0ABB0	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0ACD4_3	0.08	subpool_P0ACD4	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0AD65_3	0.08	subpool_P0AD65	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0AGG0_3	0.08	subpool_P0AGG0	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P0AGK1_3	0.08	subpool_P0AGK1	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P16700_3	0.08	subpool_P16700	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P22634_3	0.08	subpool_P22634	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P23845_3	0.08	subpool_P23845	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P27300_3	0.08	subpool_P27300	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P30126_3	0.08	subpool_P30126	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P33221_3	0.08	subpool_P33221	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P45578_3	0.08	subpool_P45578	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P69503_3	0.08	subpool_P69503	0.0220196139680411
usage_prot_P00904_3	0.08	subpool_P00904	0.0220196139680411	0.0112329501229328	usage_prot_P75809_3	0.08	subpool_P75809	0.0220196139680411
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P00904_3	0.08	subpool_P00904	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P04036_3	0.08	subpool_P04036	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P04079_3	0.08	subpool_P04079	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P06959_3	0.08	subpool_P06959	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P08179_3	0.08	subpool_P08179	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P09832_3	0.08	subpool_P09832	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0A7I7_3	0.08	subpool_P0A7I7	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0A825_3	0.08	subpool_P0A825	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0AB98_3	0.08	subpool_P0AB98	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0ABA0_3	0.08	subpool_P0ABA0	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0ABA4_3	0.08	subpool_P0ABA4	0
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0ABB0_3	0.08	subpool_P0ABB0	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0ACD4_3	0.08	subpool_P0ACD4	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0AD65_3	0.08	subpool_P0AD65	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0AGG0_3	0.08	subpool_P0AGG0	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P0AGK1_3	0.08	subpool_P0AGK1	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P16700_3	0.08	subpool_P16700	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P22634_3	0.08	subpool_P22634	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P23845_3	0.08	subpool_P23845	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P27300_3	0.08	subpool_P27300	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P30126_3	0.08	subpool_P30126	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P33221_3	0.08	subpool_P33221	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P45578_3	0.08	subpool_P45578	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P69503_3	0.08	subpool_P69503	0.00324986217594869
usage_prot_P02918_3	0.08	subpool_P02918	0.00324986217594869	0.003249862176	usage_prot_P75809_3	0.08	subpool_P75809	0
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P00904_3	0.08	subpool_P00904	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P02918_3	0.08	subpool_P02918	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P04079_3	0.08	subpool_P04079	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P06959_3	0.08	subpool_P06959	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P08179_3	0.08	subpool_P08179	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P09832_3	0.08	subpool_P09832	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0A7I7_3	0.08	subpool_P0A7I7	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0A825_3	0.08	subpool_P0A825	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0AB98_3	0.08	subpool_P0AB98	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0ABA0_3	0.08	subpool_P0ABA0	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0ABA4_3	0.08	subpool_P0ABA4	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0ABB0_3	0.08	subpool_P0ABB0	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0ACD4_3	0.08	subpool_P0ACD4	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0AD65_3	0.08	subpool_P0AD65	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0AGG0_3	0.08	subpool_P0AGG0	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P0AGK1_3	0.08	subpool_P0AGK1	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P16700_3	0.08	subpool_P16700	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P22634_3	0.08	subpool_P22634	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P23845_3	0.08	subpool_P23845	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P27300_3	0.08	subpool_P27300	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P30126_3	0.08	subpool_P30126	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P33221_3	0.08	subpool_P33221	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P45578_3	0.08	subpool_P45578	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P69503_3	0.08	subpool_P69503	0.00323180794055133
usage_prot_P04036_3	0.08	subpool_P04036	0.00323180794055133	0.0032318079405927	usage_prot_P75809_3	0.08	subpool_P75809	0.00323180794055133
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P00904_3	0.08	subpool_P00904	0.104403186719992
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P02918_3	0.08	subpool_P02918	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P04036_3	0.08	subpool_P04036	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P06959_3	0.08	subpool_P06959	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P08179_3	0.08	subpool_P08179	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P09832_3	0.08	subpool_P09832	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0A825_3	0.08	subpool_P0A825	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0AB98_3	0.08	subpool_P0AB98	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0ABA0_3	0.08	subpool_P0ABA0	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0ABA4_3	0.08	subpool_P0ABA4	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0ABB0_3	0.08	subpool_P0ABB0	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0ACD4_3	0.08	subpool_P0ACD4	0.0689230319044327
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0AD65_3	0.08	subpool_P0AD65	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0AGG0_3	0.08	subpool_P0AGG0	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P0AGK1_3	0.08	subpool_P0AGK1	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P16700_3	0.08	subpool_P16700	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P22634_3	0.08	subpool_P22634	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P23845_3	0.08	subpool_P23845	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P27300_3	0.08	subpool_P27300	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P30126_3	0.08	subpool_P30126	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P33221_3	0.08	subpool_P33221	0.0689230319042053
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P45578_3	0.08	subpool_P45578	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P69503_3	0.08	subpool_P69503	0.068923031903978
usage_prot_P04079_3	0.08	subpool_P04079	0.0689230319042053	0.10440318672	usage_prot_P75809_3	0.08	subpool_P75809	0.068923031903978
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P00904_3	0.08	subpool_P00904	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P02918_3	0.08	subpool_P02918	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P04036_3	0.08	subpool_P04036	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P04079_3	0.08	subpool_P04079	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P06959_3	0.08	subpool_P06959	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P08179_3	0.08	subpool_P08179	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P09832_3	0.08	subpool_P09832	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P0A7I7_3	0.08	subpool_P0A7I7	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P0A825_3	0.08	subpool_P0A825	0
usage_prot_P06959_3	0.08	subpool_P06959	0	0.0449083587028917	usage_prot_P0AB98_3	0.08	subpool_P0AB98	0
