FirstKO	WTMu	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P06999_4	0.11	0.11	subpool_P06999	0.106036740504692	0.10123205752925	usage_prot_P24186_4	0.11	subpool_P24186	0.106036740504692
usage_prot_P06999_4	0.11	0.11	subpool_P06999	0.106036740504692	0.10123205752925	usage_prot_P27302_4	0.11	subpool_P27302	0.106036740504692
usage_prot_P06999_4	0.11	0.11	subpool_P06999	0.106036740504692	0.10123205752925	usage_prot_P28903_4	0.11	subpool_P28903	0.106036740504692
usage_prot_P06999_4	0.11	0.11	subpool_P06999	0.106036740504692	0.10123205752925	usage_prot_P38038_4	0.11	subpool_P38038	0.106036740504692
usage_prot_P06999_4	0.11	0.11	subpool_P06999	0.106036740504692	0.10123205752925	usage_prot_P68699_4	0.108011008816314	subpool_P68699	0.106167412876686
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P00562_4	0.11	subpool_P00562	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P00904_4	0.11	subpool_P00904	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P00944_4	0.104547009296423	subpool_P00944	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P06999_4	0.11	subpool_P06999	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P09373_4	0.11	subpool_P09373	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P24186_4	0.11	subpool_P24186	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P27302_4	0.11	subpool_P27302	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P28903_4	0.11	subpool_P28903	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P38038_4	0.11	subpool_P38038	0
usage_prot_P09373_4	0.11	0.11	subpool_P09373	0	0.00372286767601731	usage_prot_P68699_4	0.107995659876306	subpool_P68699	0
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P00562_4	0.11	subpool_P00562	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P00904_4	0.11	subpool_P00904	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P00944_4	0.104562569514662	subpool_P00944	0.00524157481637061
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P06999_4	0.11	subpool_P06999	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P09373_4	0.11	subpool_P09373	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P24186_4	0.11	subpool_P24186	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P27302_4	0.11	subpool_P27302	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P28903_4	0.11	subpool_P28903	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P38038_4	0.11	subpool_P38038	0.00551414557310181
usage_prot_P0ABY4_4	0.11	0.11	subpool_P0ABY4	0.00551414557310181	0.00551414557309552	usage_prot_P68699_4	0.108011019955526	subpool_P68699	0.00541444079578923
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P00562_4	0.11	subpool_P00562	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P00904_4	0.11	subpool_P00904	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P00944_4	0.103460008529743	subpool_P00944	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P06999_4	0.11	subpool_P06999	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P09373_4	0.11	subpool_P09373	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P24186_4	0.11	subpool_P24186	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P27302_4	0.11	subpool_P27302	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P28903_4	0.11	subpool_P28903	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P38038_4	0.11	subpool_P38038	0
usage_prot_P24186_4	0.11	0.11	subpool_P24186	0	0.205171300896236	usage_prot_P68699_4	0.106856296565849	subpool_P68699	0
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P00562_4	0.11	subpool_P00562	0.0572495720941788
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P00904_4	0.11	subpool_P00904	0.0572495720941788
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P00944_4	0.104561496320212	subpool_P00944	0
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P06999_4	0.11	subpool_P06999	0.0572495720940651
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P09373_4	0.11	subpool_P09373	0.0572495720941788
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0.0572495720942925
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P24186_4	0.11	subpool_P24186	0.0572495720941788
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P27302_4	0.11	subpool_P27302	0.0572495720941788
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P28903_4	0.11	subpool_P28903	0.0572495720940651
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P38038_4	0.11	subpool_P38038	0.0572495720940651
usage_prot_P27302_4	0.11	0.11	subpool_P27302	0.0572495720941788	0.141149546538063	usage_prot_P68699_4	0.108011019973705	subpool_P68699	0.0562144061357388
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P00562_4	0.11	subpool_P00562	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P00904_4	0.11	subpool_P00904	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P00944_4	0.104562557923605	subpool_P00944	0.0144651444875545
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P06999_4	0.11	subpool_P06999	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P09373_4	0.11	subpool_P09373	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P24186_4	0.11	subpool_P24186	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P27302_4	0.11	subpool_P27302	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P28903_4	0.11	subpool_P28903	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P38038_4	0.11	subpool_P38038	0.0152173581559509
usage_prot_P28903_4	0.11	0.11	subpool_P28903	0.0152173581559509	0.015217358156	usage_prot_P68699_4	0.10801100817661	subpool_P68699	0.0149422017837647
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P00562_4	0.11	subpool_P00562	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P00904_4	0.11	subpool_P00904	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P00944_4	0.104562569524703	subpool_P00944	0.0192570979205455
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P06999_4	0.11	subpool_P06999	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P09373_4	0.11	subpool_P09373	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P0ABY4_4	0.11	subpool_P0ABY4	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P24186_4	0.11	subpool_P24186	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P27302_4	0.11	subpool_P27302	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P28903_4	0.11	subpool_P28903	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P38038_4	0.11	subpool_P38038	0.020258499584429
usage_prot_P38038_4	0.11	0.11	subpool_P38038	0.020258499584429	0.0202584995844001	usage_prot_P68699_4	0.108011019966972	subpool_P68699	0.0198921927555594
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P00562_4	0.108011019966973	subpool_P00562	3.386453485755
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P00904_4	0.107976226494966	subpool_P00904	3.3854340297448
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P00944_4	0.100048504578675	subpool_P00944	3.18299016359547
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P06999_4	0.108011008816314	subpool_P06999	3.386453353955
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P09373_4	0.107995648826024	subpool_P09373	3.3860033029978
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P0ABY4_4	0.108011019955526	subpool_P0ABY4	3.38645348541957
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P24186_4	0.106856296565849	subpool_P24186	3.40106139445414
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P27302_4	0.108011019955253	subpool_P27302	3.38645348541158
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P28903_4	0.108011019968698	subpool_P28903	3.38645348580553
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P38038_4	0.108011019966972	subpool_P38038	3.386453485755
usage_prot_P68699_4	0.11	0.108011019955255	subpool_P68699	3.3864534854116	3.4706414946425	usage_prot_P68699_4	0.108011019955255	subpool_P68699	3.3864534854116
