FirstKO	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00888_1	0.09	subpool_P00888	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00895_1	0.09	subpool_P00895	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00903_1	0.09	subpool_P00903	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00934_1	0.09	subpool_P00934	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P00963_1	0.0899255636778699	subpool_P00963	0.0175294680696594
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P02924_1	0.0890772871227003	subpool_P02924	0.017364110898907
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P04693_1	0.09	subpool_P04693	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P05042_1	0.09	subpool_P05042	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P05791_1	0.09	subpool_P05791	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P06960_1	0.09	subpool_P06960	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P06968_1	0.09	subpool_P06968	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P06988_1	0.09	subpool_P06988	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P06996_1	0.09	subpool_P06996	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P06999_1	0.09	subpool_P06999	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P07014_1	0.0819387033432433	subpool_P07014	0.0159725646988427
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P07023_1	0.09	subpool_P07023	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P07862_1	0.09	subpool_P07862	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P08142_1	0.09	subpool_P08142	0.0175439781719433
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P08200_1	0.0896992399431783	subpool_P08200	0.0174853500845346
usage_prot_P00547_1	0.09	subpool_P00547	0.0175439781719433	0.0128400731758802	usage_prot_P08373_1	0.09	subpool_P08373	0.0175439781719433
